url,title,author,location,date_time,article_text
https://www.milenio.com/politica/ocurrencia-propuesta-sobre-impuesto-a-grandes-fortunas-diputada,"""Ocurrencia"", propuesta de Ramírez Cuéllar sobre impuesto a grandes fortunas: diputada",Fernando Damián,Ciudad de México,21-03-2021 18:46:38,"La presidenta de la Comisión de Hacienda de la Cámara de Diputados, Patricia Terrazas, calificó como una “ocurrencia” sin asidero legal ni técnico la propuesta del legislador morenista Alfonso Ramírez Cuéllar para cobrar un impuesto de única vez a 160 mil “grandes fortunas” en México.Terrazas remarcó que no existe una iniciativa en la materia en la comisión a su cargo y tampoco estudios o cifras para sustentar la proposición de gravar a los multimillonarios en México y destinar esos recursos a mitigar la emergencia sanitaria y económica.Consideró que se trata estrictamente de un tema mediático, pues el diputado de Morena habla de cifras, pero no explica de dónde las obtuvo, y para llegar a los números se tendría que hacer un estudio muy responsable.En entrevista con MILENIO, Ramírez Cuéllar aseguró que su propuesta para cobrar un gravamen a las grandes fortunas y recaudar hasta 100 mil millones de pesos formará parte de las discusiones del recién creado Grupo de Trabajo para la Transición Hacendaria de la Cámara de Diputados, con el fin de consensuar un nuevo proyecto de reforma fiscal.No obstante, Terrazas instó a Ramírez Cuéllar a ser institucional y cuidar mucho lo que dice, pues el planteamiento del impuesto a las grandes fortunas ha generado la preocupación, la incertidumbre y la desconfianza de amplios sectores en el país.Llamó por ello a la mayoría parlamentaria de Morena a evitar la contaminación de un debate estrictamente técnico con elementos ideológicos, pues ello llevaría al grupo de trabajo al fracaso.JLMR"
https://www.milenio.com/politica/conferencia-coronavirus-mexico-temas-covid-19-21-marzo,Temas de la conferencia sobre el coronavirus en México del 21 de marzo,Milenio Digital,Ciudad de México,21-03-2021 18:56:40,"México suma 198 mil 036  muertes por covid-19 y 2 millones 390 mil 095 casos estimados, de acuerdo al informe de la Secretaría de Salud dado a conocer por Ricardo Cortés Alcalá , director general de Promoción de la Salud.Semáforo nacional de coronavirusEn el actual semáforo epidemiológico por coronavirus SARS-CoV-2, hay 0 estados en color rojo, 8 en naranja, 21 en amarillo y 3 están en verde.​De 31 mil 047 camas totales, hay 24 mil 704 disponibles y 6 mil 343 están ocupadas. Morelos, Puebla, Estado de México y Ciudad de México tienen entre el 30% y 49% de ocupación.De 10 mil 486 camas con ventilador totales, hay 7 mil 932 disponibles y 2 mil 554 están ocupadas. Sólo 7 entidades tienen entre el 30% y el 49%, así como 25 estados con menos del 30%.Hasta el momento, 26 mil 943 personas adultas mayores ya han recibido su primera dosis, mientras que 102 mil 618 ya cuenta con su esquema de vacunación completo. Por otro lado, 851 mil 117 individuos que trabajan en el sector salud tienen su primera vacuna y sólo 596 mil 721 han recibido el refuerzo.  Alcalá aseguró que se aplican más primeras dosis de vacunas covid-19.Derivado de la próxima llegada de las vacaciones de Semana Santa, el director general de Promoción de la Salud exhortó a la población a continuar con las medidas sanitarias para evitar un repunte de contagios de covid-19Respecto a la vacuna contra el coronavirus que México desea desarrollar, se comentó que la Universidad del estado de Querétaro está teniendo buenos resultados para poder avanzar en los ensayos clínicos.Informaron que es necesario que este tipo de investigaciones tenga un financiamiento, y específicamente este proceso está siendo subsidiado por Amexcid.También aseguró que la Secretaría de Salud no dará apoyo económico para el desarrollo de la vacuna de la Universidad de Querétaro, ya que Conacyt y otro otros organismos son los que financian proyectos de este tipo. El funcionario invitó a la población de adultos mayores a ir bien descansados a aplicarse la vacuna, ya que esto les da un sistema inmune mucho más fuerte; así como también mencionó que es necesario ir bien hidratados y desayunados o comidos, y haber tomado los medicamentos correspondientes de cada persona. Alcalá dijo que se han registrado 12 mil 308 Eventos Supuestamente Atribuibles a la Vacunación e Inmunización (ESAVIs), lo cual sólo representa el 0.2 por ciento del totcal de vacunas aplicadas en México y que han sido contabilizadas con efectos adversos.Durante la conferencia de prensa se dijo que las vacunas que dará Estados Unidos a México son un préstamo porque primero deben llegar los inoculantes al país y posteriormente hacer el pago del mismo.Se aseguró que también Canadá forma parte de este acuerdo; sin embargo, no se ahondó más en el tema porque se sostuvo que Marcelo Ebrard es la persona encargada de informar sobre este tipo de cuestiones. KACY"
https://www.milenio.com/politica/coronavirus-mexico-registra-cifras-bajas-covid-2020,México registra las cifras de muertes y casos de coronavirus más bajas desde 2020,Milenio Digital,Ciudad de México,16-03-2021 21:24:32,"Este 16 de marzo se registró una de las cifras de casos y muertes por coronavirus SARS-CoV-2 más bajas desde 2020, de acuerdo al informe técnico de la Secretaría de Salud.En cuanto a los decesos por la enfermedad, este día se contabilizaron 195 mil 119, que respecto a las registradas el día de ayer son 175, cifra que no se observaba desde el 17 de noviembre de 2020, cuando hubo un aumento de 165 defunciones.Respecto a los 2 millones 169 mil 007 casos acumulados por covid-19, hoy se registraron mil 278 nuevos, la cifra más baja desde el 5 de mayo de 2020, cuando se reportaron mil 120 nuevos contagios.La Secretaría de Salud ha reconocido un descenso en la transmisión del virus en todo el país, lo cual se ve reflejado en la ocupación hospitalaria y el semáforo epidemiológico, donde ya no hay ningún estado en color rojo.Actualmente la ocupación de camas generales está en 24 por ciento, seis estados tienen entre el 30 y 40 por ciento de uso y 26 tienen menos del 30 por ciento de ocupación.Mientras que en las camas con ventilador, ocho estados tienen entre el 30 y 49 por ciento de uso y 24 tienen menos del 30 por ciento.Semáforo epidemiológicoEn el actual semáforo epidemiológico por coronavirus hay ocho estados en color naranja, 21 en amarillo y tres en verde.FS​"
https://www.milenio.com/politica/ssa-confia-vacuna-anticovid-queretaro-avance-2021,Ssa confía que vacuna anticovid mexicana avance a ensayos clínicos en 2021,Karla Guerrero,Ciudad de México,21-03-2021 20:05:28,"La Secretaría de Salud confirmó que la vacuna  contra el covid-19 desarrollada por la Universidad Autónoma de Querétaro (UAQ) podría ser la primera dosis mexicana aprobada este año. En conferencia de prensa, el director General de Promoción de la Salud, Ricardo Cortes Alcalá, informó que se espera que este año “sea suficiente” para pasar a los ensayos clínicos de la vacuna. El funcionario detalló que la Secretaria de Salud no tiene contemplado financiarla, pues “para eso están los organismos específicos"" para ello.JLMR"
https://www.milenio.com/politica/aurora-jimenez-maria-lavalle-primeras-mujeres-legisladoras-mexico,"Aurora Jiménez y María Lavalle, las primeras mujeres legisladoras en México",Milenio Digital,Ciudad de México,08-03-2021 07:02:15,"El papel de las mujeres en la política mexicana va más allá de la obtención del derecho al voto, ocurrido en 1953; prueba de ello es Aurora Jiménez de Palacios y María Lavalle Urbina, dos de las primeras mujeres en unirse al Congreso de la Unión.Si bien la primera mujer en ocupar un cargo público fue Elvia Carrillo Puerto, quien en 1923 fungió como la primera diputada local por Yucatán, su vida política se desarrolló en el ámbito estatal, aunque no por eso fue menos relevante. Tras el asesinato del gobernador Felipe Carrillo Puerto, en enero de 1924, las elecciones fueron anuladas y Elvia fue amenazada de muerte, razón por la que abandonó sus funciones.Sin embargo, en esta ocasión, hablaremos sobre la primera diputada y senadora a nivel federal, quienes lucharon en defensa de los derechos de las mujeres, dejando un legado que ayudaría a cimentar las bases de la política femenina en el país. En el marco del Día Internacional de la Mujer, ellas fueron las primeras legisladoras en México:Aurora Jiménez de Palacios, diputadaJiménez de Palacios fue la primera mujer en llegar al Congreso de la Unión al ocupar el puesto de diputada federal por el PRI, de 1954 a 1955, y aunque su periodo de legislación fue muy corto, significó un gran avance para los derechos de las mujeres en México.Nació en Tecuala, Nayarit, el 9 de diciembre de 1926 en una familia que impulsó su formación escolar privilegiada, comparada con la que recibían la mayoría de las mujeres de su época. Logró estudiar en la Facultad de Economía de la Universidad de Guadalajara y se licenció en Derecho.Su esposo, José Cruz Palacios Sánchez, originario de Mexicali, se convirtió en el primer presidente municipal de la localidad en 1954, lo que ocasionó que quedara vacante la diputación federal por Baja California, y que Aurora Jiménez de Palacios obtuviera el primer curul para las mujeres.Su participación como legisladora inició el 4 de julio de 1954 y concluyó el 31 de agosto de 1955, luego de que falleciera en un accidente de aviación a los 32 años. Con tan sólo un año de fungir como diputada, Jiménez de Palacios fue integrante del grupo que formalizó que el territorio de Baja California Sur fuera un estado de la República y dejara de ser únicamente un territorio.Durante su corto periodo de gestión, Jiménez de Palacios se enfocó en la formación de organizaciones de mujeres, así como en la defensa de sus derechos; además, destacó su labor a favor de la solución a problemas de la infancia, de los migrantes y la alimentación de la población con menos recursos. Su llegada al Congreso, marcó el inicio del derecho de las mujeres a aspirar a la actividad política.Nacida el 24 de mayo de 1908 en Campeche, María Lavalle Urbina fue profesora de primaria y la primera mujer que se tituló como abogada en su estado; además, la primera magistrada del Tribunal Superior de Justicia y la primera mujer que presidió el Senado.Lavalle Urbina tuvo que viajar a la Ciudad de México para ejercer su profesión, lugar en el que fue nombrada magistrada del Tribunal Superior de Justicia del Distrito y Territorios Federales, en 1947. Abanderada por el PRI, fue senadora para las legislaturas número 46 y 47 y junto con Alicia Arellano Tapia se convirtió en una de las primeras mujeres en ocupar un escaño en el Senado, organismo que llegó a presidir en 1965. Además, su trabajo en el Congreso continuó dentro de la Comisión Permanente hasta 1970.Bajo el régimen de José López Portillo, Lavalle Urbina se incorporó al gabinete como subsecretaria de Educación Básica, hasta que en 1975 se incorporó a la delegación mexicana como embajadora en la ONU. Al mismo tiempo, representó a México en más de 40 reuniones internacionales en la OEA y la Unesco.Durante su periodo en la Secretaría Educación básica, Lavalle Urbina fue directora de escuelas primarias y jefa de la campaña de alfabetización. Asimismo, fue presidenta de la Academia Mexicana de Educación y directora de la Comisión Nacional de Libros de Texto Gratuitos.De entre los reconocimientos que recibió, destaca la condecoración como mujer del año en 1963, el Premio de Derechos Humanos de la ONU; medalla de honor al mérito jurídico de la Asociación Nacional de Abogados, en 1979; medalla Justo Sierra del gobierno de Campeche, en 1981; y la medalla Belisario Domínguez del Senado de la República, en 1985.Falleció el 23 de abril de 1996 en la Ciudad de México y al cumplirse 100 años de su natalicio, fue nombrada Benemérita del Estado de Campeche, siendo la primera mujer en recibir ese título.LP"
https://www.milenio.com/politica/mexicanos-viajan-unidos-aplicarse-vacuna-anticovid,"Mexicanos hacen ""turismo de vacunas"" anticovid en Texas, California y Florida",Hilda Ocaña,Ciudad de México,26-01-2021 23:08:16,"Ciudadanos mexicanos están viajando a Estados Unidos para vacunarse  contra el covid-19 en ciudades fronterizas. Están popularizando así, el turismo de vacunación entre quienes tienen la capacidad económica de trasladarse y radicar en ese país el tiempo en el que reciben ambas dosis o entre quienes viven en la zona fronteriza y pueden cruzar legalmente.Sin necesidad de ser residentes o tener la doble nacionalidad, algunas personas con familiares o propiedades en ese país y hasta quienes se organizaron unas vacaciones largas allá, están aprovechando para vacunarse ante la falta de certeza del Plan de Vacunación Nacional en México.En Texas, California y hasta en Florida, se ha documentado el turismo de vacunación. En los módulos de vacunación de ciudades como  McAllen, San Antonio, Houston o El Paso, en Texas, se han observado largas filas, en las que la mayoría son mexicanos.En redes sociales, mexicanos comparten los requisitos por estado para poderse vacunar en Estados Unidos. Algunos comentarios refieren que sólo es posible vacunarse si se trata de personal de salud, pacientes de algún hospital o adultos mayores. Otros indican que al registrarse les pedirán demostrar que cuentan con  una propiedad en ese país.Otros dicen que, simplemente por estar varios días haciendo fila, lograron vacunarse.En Texas, el destino más popular del turismo de vacunación, el  Departamento de Servicios de Salud informó que las vacunas están disponibles para trabajadores primarios del sector salud, mayores de 65 años o quienes tengan más de 16 años y padezcan enfermedades crónicas, así como para mujeres embarazadas, sin importar nacionalidad o estatus migratorio.MILENIO TV obtuvo una cartilla de vacunación que fue entregada a un adulto mayor mexicano que logró vacunarse en Florida durante sus vacaciones en las que visitó a su hija que vive en ese país. En la cartilla consta la fecha de vacunación, la vacuna que recibió y la fecha de la segunda dosis.​Al registrarse no le solicitaron nada, simplemente le pidieron presentarse en el módulo de vacunación en la fecha indicada.El conductor y periodista de espectáculos Juan José Origel, corrió con la misma suerte. Él informó que se había vacunado en Estados Unidos, porque en México aún no se lo permiten.Otro mexicano que se vacunó en Estados Unidos fue el tres veces alcalde de San Pedro Garza García, Nuevo León, Mauricio Fernández. El 21 de enero recibió la dosis en Fresno, California.En redes sociales se ha invitado a detener el turismo de vacunación, pues en caso de que se soliciten mayores requisitos podrían verse afectados los migrantes indocumentados o personas vulnerables en Estados Unidos.ledz"
https://www.milenio.com/politica/romero-deschamps-jubilara-salario-100-prestaciones,"Romero Deschamps se jubilará con salario al 100%, despensa y hasta pago de gasolina","Israel Navarro, Lorena López y Víctor Hugo Michel",Ciudad de México,16-03-2021 22:02:37,"El Sindicato de Trabajadores Petroleros de la República Mexicana (STPRM) pidió a Petróleos Mexicanos (Pemex) la jubilación de Carlos Romero Deschamps tras 63 años de servicio, que se retirará con el 100 por ciento de su salario y otros beneficios como recursos para su canasta básica, para el pago de gas y gasolina; aguinaldo, seguro de vida, gastos funerarios y hasta atención médica. MILENIO tuvo acceso a la solicitud  con número de oficio SIA-076/2021 firmada por el diputado federal y secretario del interior, actas y acuerdos del gremio, Manuel Limón Hernández y el secretario del exterior y propaganda, Daniel Aguado Rojas.En el oficio dirigido al subdirector de capital humano de Pemex, Francisco Octavio Veites Palavicini, con fecha del 16 de marzo, el gremio solicitó que Carlos Romero Deschamps, con ficha: 62697, adscrito a la refinería de Miguel Hidalgo, en Tula, ""se le conceda el beneficio de la jubilación en términos de la regla uno del Contrato Colectivo de Trabajo.  De acuerdo al contrato colectivo de trabajo vigente en Pemex, Romero Deschamps tendrá una jubilación de oro.Por ejemplo: -Tiene derecho a recibir una pensión mensual equivalente al 100 por ciento de su último salario, establecido en 100 mil 736 pesos al mes.-También, gozará de beneficios como atención médica, medicinas para él y sus familiares. -Se le pagará el gas de su casa y la gasolina de sus vehículos.-Anualmente, también recibirá su aguinaldo, ayuda para canasta básica y gastos funerarios.De acuerdo con Declaranet, Romero Deschamps fue contratado por el actual gobierno federal el 1 de enero de 2019 como jefe de departamento de la refinería Miguel Hidalgo.En ese momento, el presidente Andrés Manuel López Obrador emprendió una lucha contra el robo clandestino de combustibles, se acusaba a funcionarios del gremio y de Pemex de ayudar a las bandas dedicadas al huachicoleo.El ex líder de los trabajadores petroleros tuvo un ingreso neto anual de un millón 208 mil pesos, es decir, 100 mil 736 pesos mensuales, apenas 12 mil pesos por debajo del mandatario nacional que percibe, actualmente, 112 mil 122 pesos cada mes y un millón 345 mil pesos al año.Sin embargo, a Romero se le suman ""otros ingresos"" y ""servicios profesionales"" por 744 mil pesos, lo que supera los ingresos anuales del presidente López Obrador, con un millón 580 mil.Romero Deschamps fue contratado sin ""ninguna experiencia laboral"", no declaró bienes inmuebles, tan solo una moto y dos camionetas; así como tres cuentas bancarias.El priista fue tres veces senador y una vez diputado federal y en la página del Sistema de Información Legislativa se ostentaba como coordinador de las campañas políticas del PRI en Tampico para diputados federales, gobernadores y presidente.Recientemente, los ex gobernadores Tomas Yarrington y Eugenio Hernández han sido señalados por las autoridades de Estados Unidos de beneficiar a grupos del crimen organizado en la entidad.El ex líder sindical señaló que ingresó como trabajador de Pemex en 1959 a la edad de 15 años y laboró en diversos puestos de la paraestatal en diversos estados, este día se jubiló tras 62 años de servicio."
https://www.milenio.com/politica/comunidad/semaforo-amarillo-cdmx-puntos-claudia-sheinbaum,"CdMx está a cuatro puntos de pasar a semáforo amarillo por covid, dice Sheinbaum",Milenio Digital,Ciudad de México,19-03-2021 11:57:01,"La jefa de Gobierno de la Ciudad de México, Claudia Sheinbaum, afirmó que la capital del país está a cuatro puntos de pasar a semáforo amarillo por covid-19, por lo que pidió no bajar la guardia porque el nuevo coronavirus ""no toma vacaciones"". En conferencia virtual, la mandataria capitalina exhortó a los ciudadanos a mantener los cuidados para evitar los contagios de covid-19, ""hay que seguir cuidándonos; si se sale de vacaciones, no bajar la guardia"". Agregó que ""nadie quiere una tercera ola"" de contagios; si tomas la decisión de salir fuera de la ciudad, pues considera que el covid-19 no toma vacaciones"".El director general de gobierno de la Agencia Digital de Innovación Pública (ADIP), Eduardo Clark, reiteró que incluso con Semana Santa, ""el covid-19 no toma vacaciones"" y exhortó a no realizar fiestas ni reuniones. La capital del país se mantiene en semáforo naranja del 22 al 28 de marzo ante la pandemia de covid-19. Además, a partir del lunes se amplió el horario de los comercios al menudeo, es decir, podrán abrir desde las 09:00 horas. El semáforo amarillo es el penúltimo color antes de permitir por completo todas las actividades, lo que significa que hay una disminución en el número de contagios y hospitalizados, de más de dos semanas consecutivas. En este color, aumenta el número de actividades permitidas y la apertura de espacios públicos, manteniendo las medidas preventivas. icc​​"
https://www.milenio.com/politica/altos-tiempos-traslado-datos-curiosos-censo-2020,"Altos tiempos de traslado, falta de alumbrado y otros datos curiosos del Censo 2020",Rafael López Méndez,Ciudad de México,17-03-2021 01:17:29,"Los resultados complementarios del Censo de Población y Vivienda 2020 (dados a conocer este martes por el Instituto Nacional de Estadística y Geografía) revelan datos curiosos que a continuación te enlistamos: 1.- Al menos 10.6 por ciento de los empleados invierte más de una hora para ir a sus lugares de trabajo y, por increíble que parezca, solo 3.8 por ciento dijo usar el Metro, Metrobús o Tren Ligero para desplazarse a sus oficinas.2.- Uno de cada dos estudiantes se traslada a sus centros educativos caminando y 59 por ciento de ellos tarda menos de 15 minutos en desplazarse.3.- En el país, en 21.6 por ciento de las viviendas no se separa la basura y entre los hogares que sí realizan esta práctica, 58 por ciento dijo separar los desechos de cartón o plástico para poder venderlos.4.- El alumbrado público brilla por su ausencia en 17.9 por ciento de las 1.5 millones de manzanas estudiadas por el Instituto y solo 13.4 por ciento cuenta con alumbrado en todas las vialidades que conforman cada manzana.5.- Los trabajadores que se dedican a fabricar artesanías o se desempeñan en la industria de la construcción representan 27.7 por ciento de la fuerza laboral en el país, mientras que “los godínez” acaparan 22.1 por ciento.6.- El aguinaldo se ubica como la prestación más frecuente, ya que 61.6 por ciento de los encuestados señalaron que reciben este incentivo; además, 55.5 por ciento de los encuestados revelaron que sus patrones les otorgan vacaciones con goce de sueldo y servicios médicos.7.- La entidad con mayores niveles de fecundidad en la población adolescente es Chiapas, con 64.8 hijos por cada mil mujeres, lo que contrasta con la media de la capital del país, que se ubica en 26.4 nacimientos.ledz"
https://www.milenio.com/politica/matrimonio-por-la-iglesia-asi-se-puede-anular,¿En lo próspero y lo adverso? Así se puede anular el matrimonio por la iglesia,Graciela Olvera,Ciudad de México,17-03-2021 11:44:47,"Cuando los seres humanos se enamoran suelen hacer por amor muchas locuras y promesas sin pensar en las consecuencias a largo plazo. Es el caso de los matrimonios por la iglesia que muchas veces no terminan con “y vivieron felices para siempre” ni mucho menos con “hasta que la muerte nos separe”, sino que la historia llega a su fin tan pronto como inició. Además de la disolución del vínculo matrimonial por las leyes civiles, los fieles buscan declarar nulo el matrimonio por la iglesia, pero dejan ese trámite de lado. Aquí te mostramos los pasos a seguir, a dónde acudir y qué papeles llevar para comenzar con los trámites para la disolución del vínculo matrimonial.Primero se debe dejar en claro que en la iglesia católica no existe el divorcio, pero sí existe una figura en la cual se puede disolver el vínculo y esa es declarar nulo el matrimonio. El vicario judicial de la Arquidiócesis Primada de México, Andrés García Jasso, explicó que para que la iglesia puede declarar nulo el matrimonio ""se busca enunciar que nunca existió”.Para que la iglesia considere como válido un matrimonio se buscan tres elementos fundamentales: que no exista ningún de los 12 impedimentos, que se cumpla la norma canónica y la más importante es que se dé el consentimiento. De acuerdo con información a la que tuvo acceso MILENIO, la Arquidiócesis Primada de México, de 2016 a 2020 las Causas Matrimoniales Terminadas en el Tribunal Metropolitano de México fueron mil 256 casos, de las cuales fueron declaradas como afirmativas mil 176 (se declaró nulo el matrimonio), de los 80 casos restantes 20 fueron declaradas negativas, 55 caducadas y en ocho los solicitantes renunciaron al proceso. En 2016, se recibieron 192 casos, de los cuales 174 el tribunal las declaró como válidos, siete negativas, nueve caducas y ocho solicitudes renunciaron al proceso. En 2017, el tribunal recibió 284 solicitudes, de las cuales 276 fueron declaradas como afirmativas, seis fueron negadas, dos caducaron y en ese año ningún solicitante renunció al proceso.Pero 2018 fue el año donde el tribunal recibió más solicitudes con 346, de las cuales fueron aprobadas 313, cuatro fueron denegadas, se registraron dos renuncias y 27 casos fueron declarados caducos. En 2019, 272 parejas se acercaron a las autoridades para declarar nulo el vínculo matrimonial, de los cuales 260 fueron aprobadas, dos solicitudes fueron negadas, nueve fueron declarados caducos y en un caso los interesados renunciaron a continuar con el proceso.En 2020, a pesar de la pandemia de covid-19, se recibieron 165 solicitudes, de las cuales fueron aprobadas 153, ocho fueron declaradas caducas, dos fueron negadas y un caso más el matrimonio renunció al proceso. Cada arquidiócesis o diócesis tiene su propio tribunal que maneja los asuntos para declarar nulo o inválido el matrimonio. Asimismo, le da seguimiento a los casos de abuso sexual en contra de menores por parte de sacerdotes. La iglesia declara nulo e inválido el matrimonio religioso cuando  las partes interesadas prueban, a través de un juicio en el tribunal eclesiástico competente, que en el momento de la celebración del mismo se dio alguna de las causas que producen la nulidad.El tribunal procede según las normas establecidas en el Código de Derecho Canónico, se basa en la veracidad de las partes, de los testigos presentados y de otras pruebas libres de toda sospecha como son los certificados médicos comprobables y de acuerdo a verdad. Por lo mismo, al presentar su escrito la parte, debe ajustarse a hechos objetivos y verdaderos.El hecho de presentar el escrito acusando la nulidad de matrimonio no significa que la unión sea nula, no es más que la base para introducir a estudio la posible nulidad y, por lo mismo, el resultado puede ser: “No consta de la nulidad del matrimonio”.Inicia con la presentación del escrito petitorio, el cual debe ser breve, entre ocho a 10 páginas, a máquina o computadora, tamaño carta, perfectamente legibles y con márgenes. Es importante numerar y firmar cada una de las hojas y poner la fecha en que fue redactado al final del escrito.Existe una guía para preparar la demanda de nulidad y el escrito petitorio debe ser entregado en original y una copia acompañado por los siguientes documentos:Si no se cuenta con algunos de los documentos solicitados se podrán conseguir por medio de una carta expedida por el tribunal o del módulo de Asesoría de las Vicarias Episcopales.El donativo para cubrir los costos que ocasiona el proceso correrá por cuenta del interesado. En caso de que los contrayentes estén de acuerdo en la nulidad, el escrito debe de estar firmado por ambos.Existen tres tipos que acepta la iglesia católica que son nulidad por defecto de forma, nulidad celebrado con impedimento y nulidad con vicio de consentimiento. Quiere decir que el consentimiento no se manifestó en la manera que exige el derecho vigente de la Iglesia. La forma de dar el consentimiento matrimonial consiste en:Otorgarlo ante un asistente que cuenta con ciertos requisitos (obispo diocesano o párroco dentro de su territorio; o bien, un sacerdote o diácono por ellos delegado). Ante dos testigos. Y otro supuesto de falta de forma canónica consiste en el matrimonio por procurador, el cual sería nulo si hubo vicio del mandato.Los impedimentos y los cánones del Código de Derecho Canónico que los regulan son falta de edad canónica: 16 años hombre, 14 años mujer, impotencia antecedente y perpetua para realizar el acto conyugal, vínculo de matrimonio canónico anterior, disparidad de cultos (una parte es bautizada y la otra no). Así como orden sagrado, voto público y perpetuo de castidad, rapto, crimen (causar muerte del cónyuge de la persona con la cual se pretende contraer matrimonio o bien del propio cónyuge, o de ambos), consanguinidad, afinidad, pública honestidad y parentesco legal. Se refiere a que el consentimiento para casarse no pudo ser dado de manera válida por la falta de uso de razón, grave defecto de discreción de juicio (se trata de una profunda y comprobada inmadurez de uno o ambos contrayentes, que les impide en la práctica entender las obligaciones y derechos esenciales del matrimonio) o incapacidad de asumir las obligaciones esenciales del matrimonio, por una causa de naturaleza psíquica.Además de ignorancia de las propiedades esenciales del matrimonio, error acerca de la persona y acerca de una cualidad de la persona directa y principalmente pretendida.También por dolo provocado para obtener el consentimiento, error determinante acerca de la unidad, de la indisolubilidad o de la dignidad sacramental del matrimonio o error de derecho, simulación total del matrimonio o exclusión de una propiedad esencial, nulidad por atentar bajo condición de futuro y haber contraído matrimonio por violencia o miedo grave.Con la documentación lista se debe de agendar una cita con las autoridades para que al presentar la demanda se revise y se pueda iniciar el proceso que dura aproximadamente un año. icc​"
https://www.milenio.com/politica/aprende-casa-3-clases-sep-horarios-canales-22-28-marzo,Aprende en casa III: horarios de las clases de la SEP del 22 al 28 de marzo,Milenio Digital,Ciudad de México,21-03-2021 18:46:35,"Las clases a distancia se mantendrán en el país debido a la pandemia de coronavirus, pese a que estados en semáforo verde, como Campeche, alistan el regreso a las aulas.En MILENIO te presentamos los detalles de las clases de la próxima semana para que no pierdas ninguna.Las clases de educación preescolar se transmitirán a través de cinco canales de televisión en tres diferentes horarios, para que no pierdas ni un detalle.Además, habrá repeticiones a partir de las 06:00 de la mañana hasta el inicio de clases, desde el fin de clases hasta las 00:00 horas; así como los sábados y domingos de 06:00 a 00:00 horas.Si deseas conocer más sobre sobre las materias y los horarios específicos para cada una, puedes consultar los detalles aquí.Las clases de los seis grados de escuela primaria se transmitirán en diferentes horarios a través de Canal 11.2, 5.2 de Televisa, 7.3 de TV Azteca y 10.2 de El Heraldo, que conforman tres opciones diferentes.Si buscas más información sobre cada materia y horarios específicos para cada una, puedes consultarla aquí. ​Educación secundaria:Las clases de los tres niveles de educación secundaria se transmitirán a través de cinco canales, que conformarán dos opciones diferentes de horario para tomar clases.Si buscas más información sobre cada materia y los horarios en que serán transmitidas las clases, puedes consultarla aquí.Para las clases a distancia de nivel bachillerato del programa Aprende en Casa II sólo hay una opción de programación, conformada por el canal 14.2, de Ingenio TV; y 6.2, de MILENIO Televisión.De acuerdo con la barra de programación de la SEP, las clases de los tres niveles de bachillerato comenzarán a las 8:00 horas y finalizarán a las 12:00 horas.Posteriormente, se tendrá una programación para los alumnos de Telebachillerato Comunitario, que comenzará a las 12:00 horas y finalizará a las 14:00 horas.Las clases serán retransmitidas de 18:00 a 22:00 horas en bachillerato y para telebachillerato, de 22:00 horas a 00:00 horas (medianoche). RLO"
https://www.milenio.com/politica/comunidad/angel-independencia-restauracion-caida-sismo-57,Así restauraron el Ángel de la Independencia tras su caída en el sismo del 57,Milenio Digital,Ciudad de México,16-11-2019 22:05:32,"Tras el terremoto que sacudió la Ciudad de México el 28 de julio de 1957, el Ángel de la Independencia cayó y quedó completamente destrozado. Sin embargo, se inició su restauración, que consistió en reforzar el interior de la columna con placas de metal y se reemplazó la escalera de piedra interna por una metálica.Además, se construyó una nueva Victoria Alada que fue colocada en la cima de la estructura. Luego de más de un año de obras, la reinauguración se llevó a cabo el 16 de septiembre de 1958.Uno de los restauradores fue Moisés Navarro, bajo el mando de Ramón Bonfil, quien se dedicaba a inspeccionar los trabajos de reconstrucción y que unió una por una las piezas de este monumento.El proyecto de construcción de la Columna de la Independencia de México, su nombre oficial, estuvo a cargo del arquitecto Antonio Rivas Mercado, no obstante, el escultor italiano Enrique Alciati fue el responsable de las esculturas y los bajorrelieves, mientras que el ingeniero Roberto Gayol de la obra civil. Se ubica en Reforma, una avenida que originalmente se llamó Paseo de la Emperatriz o Paseo del Emperador, pues su trazo fue encargado por Maximiliano I, durante el segundo imperio. [Foto: Omar Franco][Foto: Omar Franco]La primera piedra de esta escultura se colocó el 2 de enero de 1902, y al interior se depositó un cofre dorado con el acta de independencia y monedas de cuño corriente de la época. Por su belleza, el Ángel de la Independencia es sede para festejos patrios, triunfos deportivos o como escenario para fotografías a propósito de celebraciones familiares como bodas o XV años. [Foto: Omar Franco]icc"
